transaction_id,client_id,client_prenom,client_nom,montant,anomaly_score,explication
29086,963,Zoé,Pasquier,748.55,-0.014104987881550124,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5218,588,Claude,Bonneau,291.23,-0.014106811728142432,Transaction non récurrente
41028,659,Lorraine,Jacob,66.46,-0.014127778287919224,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16724,619,Gabriel,Gomes,638.18,-0.014137561776329632,Transaction non récurrente
40504,860,Luc,Salmon,408.58,-0.014153944379679206,Transaction non récurrente
36068,472,Océane,Dos Santos,318.66,-0.014154782803309285,Transaction non récurrente
41242,940,Nathalie,Pruvost,517.32,-0.014166742879688221,Transaction non récurrente
9654,148,Danielle,Prévost,359.72,-0.014234958720145019,Transaction non récurrente
41971,92,Marcelle,Blanchet,110.64,-0.014251176614039518,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11360,512,Claudine,Lenoir,82.15,-0.014293368063629686,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18622,940,Nathalie,Pruvost,656.6,-0.014298842924978294,Transaction non récurrente
8232,655,Capucine,Launay,10.95,-0.014305185747189753,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
23567,268,Michel,Jacquet,885.76,-0.014336395202834917,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
557,871,Suzanne,Clerc,189.13,-0.014395355171852753,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
26588,253,Philippe,Muller,431.66,-0.014399694214650594,Transaction non récurrente
23300,346,Eugène,Mary,701.61,-0.0144547433962956,Transaction non récurrente
45922,135,Édouard,Bourdon,178.32,-0.014458213453429902,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30169,712,Joseph,Delmas,918.29,-0.014492742767489242,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8069,646,Dominique,Vasseur,339.99,-0.014498311351447302,Transaction non récurrente
41939,30,Manon,Ollivier,259.89,-0.014516156532657809,Montant très différent de la moyenne client; Transaction non récurrente
6466,608,Noël,Pages,711.05,-0.014527684937995389,Transaction non récurrente
48142,337,Adélaïde,Verdier,440.92,-0.014551782523146262,Transaction non récurrente
34913,326,Élise,Pires,239.87,-0.014575638933159274,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19067,834,Louis,Vasseur,244.11,-0.014587652256262906,Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
30728,856,Inès,Charpentier,828.6,-0.014602362393326795,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15844,350,Hugues,Valentin,21.79,-0.014632474553390118,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5722,372,Arnaude,Benard,474.03,-0.014650574925394122,Transaction non récurrente
41905,632,Noël,Le Goff,924.37,-0.014651684542111076,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
43985,112,Nath,Guyon,580.42,-0.014662029595940096,Transaction non récurrente
30111,617,Zoé,Leroux,944.77,-0.01466213634237612,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30701,812,Céline,Faivre,306.71,-0.014718916299162,Transaction non récurrente
47515,357,Gabrielle,Toussaint,131.23,-0.014734869524116068,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
12115,531,Lucie,Peron,928.95,-0.014765533292664834,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
42236,732,Dorothée,Durand,549.84,-0.014786381276646221,Transaction non récurrente
35253,518,Alexandria,Valentin,509.55,-0.014802146595031318,Transaction non récurrente
4130,514,Céline,Guillon,382.34,-0.014839839790987353,Transaction non récurrente
16108,731,Michel,Launay,98.41,-0.014844985540118039,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
14703,826,Noémi,Diaz,853.22,-0.014849490472198967,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18295,875,Hélène,Guilbert,321.18,-0.014882069225111372,Transaction non récurrente
4346,955,Brigitte,Benoit,53.02,-0.014960633998345463,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
12521,912,Danielle,Valette,225.4,-0.01497336845517172,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3445,185,Diane,Lemaire,899.82,-0.015005825259117422,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
35078,119,Antoinette,Mary,397.11,-0.015008602432535434,Transaction non récurrente
21786,95,Élodie,Chevallier,627.98,-0.015012770134963827,Transaction non récurrente
1329,421,Patricia,Coste,5.66,-0.01501351914869431,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44565,768,Agathe,Laroche,321.65,-0.01501617740103034,Transaction non récurrente
37091,186,Luce,Schneider,47.31,-0.015025312544222125,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41794,985,Amélie,Meyer,813.27,-0.015082635868649219,Montant très différent de la moyenne commerçant; Transaction non récurrente
37926,341,Clémence,Guillou,573.1,-0.015092907706820036,Transaction non récurrente
9193,335,Simone,Blanc,425.0,-0.01511983429843533,Transaction non récurrente
47740,395,Lucas,Petit,673.1,-0.015129969607394878,Transaction non récurrente
41888,158,Christophe,Maillot,107.34,-0.01514139410432902,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
17624,642,Daniel,Andre,182.77,-0.015148480429055033,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
14699,194,Claire,Allain,231.75,-0.015188870677985022,Montant très différent de la moyenne commerçant; Transaction non récurrente
18817,308,Anouk,Roger,220.82,-0.015206587682642048,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
28922,724,Noémi,Grégoire,395.64,-0.01527351518689124,Transaction non récurrente
2317,635,Alix,Paul,592.44,-0.01530231187283515,Transaction non récurrente
36955,4,Laetitia,Antoine,303.49,-0.01532557756109254,Transaction non récurrente
645,749,Eugène,Jourdan,217.48,-0.015329967650533183,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
33435,852,Monique,Gaudin,85.53,-0.015336186497842741,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11686,570,Lucie,Voisin,329.42,-0.015349554040021363,Transaction non récurrente
40666,105,Louise,Merle,314.87,-0.015352290572263283,Transaction non récurrente
16324,140,Marguerite,Bailly,243.15,-0.015353063957398994,Montant très différent de la moyenne commerçant; Transaction non récurrente
35217,165,Louis,Chauveau,262.78,-0.015376230515265377,Transaction non récurrente
43352,28,Agathe,Dijoux,611.69,-0.015378730350440684,Transaction non récurrente
49652,40,Nathalie,Faure,860.02,-0.015387894440638261,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
27089,99,Timothée,Pires,690.12,-0.015412512528652278,Transaction non récurrente
7938,915,William,Fournier,913.38,-0.015451593250889184,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
48936,63,Xavier,Simon,659.24,-0.015461646453683309,Transactions très rapprochées; Transaction non récurrente
24429,923,Isabelle,Grondin,957.47,-0.015471927762852,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
10287,848,Gilles,Meyer,762.32,-0.01548708284534106,Montant très différent de la moyenne commerçant; Transaction non récurrente
32593,858,Dominique,Weber,589.27,-0.015508748415225537,Transaction non récurrente
28855,180,Diane,Vidal,69.66,-0.015558827804672992,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16367,598,Rémy,Clerc,605.65,-0.015567695989961328,Transaction non récurrente
34157,832,Geneviève,Gauthier,231.36,-0.015570943580076269,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
20407,739,Gabriel,Picard,559.37,-0.015650526654546026,Transaction non récurrente
9087,453,Marie,Texier,105.67,-0.015701008061480337,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16968,386,Catherine,Dijoux,788.68,-0.01570700397630731,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
624,727,Auguste,Lemoine,231.68,-0.015732111821205708,Montant très différent de la moyenne commerçant; Transaction non récurrente
23291,884,Victor,Thomas,751.71,-0.015735527856379994,Montant très différent de la moyenne commerçant; Transaction non récurrente
167,544,Antoinette,Georges,876.25,-0.015762158181503283,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
4109,35,Jules,Camus,810.48,-0.015789729602770253,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
2248,866,Élisabeth,Masse,661.12,-0.015790035148458226,Transaction non récurrente
40931,984,Diane,Duval,168.27,-0.01579182231450238,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30657,211,Alix,Loiseau,339.18,-0.015797281560921195,Transaction non récurrente
41481,396,Patricia,Lagarde,836.0,-0.01582451445776223,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11350,516,Christine,Maurice,36.72,-0.015867106577129753,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16717,857,Éléonore,Bigot,440.82,-0.01587911724352653,Transaction non récurrente
21447,340,Anaïs,Collin,409.5,-0.01591764681589658,Transaction non récurrente
9180,718,Margot,Boulay,639.22,-0.015956932536675628,Transaction non récurrente
4007,586,Jean,Tanguy,136.31,-0.015980503282268632,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47390,132,Luc,Hoareau,496.79,-0.015989148455320512,Transaction non récurrente
6989,440,Alexandria,Lévy,530.8,-0.01599161093606727,Transaction non récurrente
37925,474,Margot,Perrin,877.18,-0.015993299201309208,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3841,508,Thomas,Vincent,963.18,-0.016092709055643528,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47968,473,Margaud,Bernier,738.74,-0.016095492098330277,Montant très différent de la moyenne client; Transaction non récurrente
36190,227,Margaux,Gillet,554.72,-0.01609578860750982,Transaction non récurrente
19093,977,Caroline,Sanchez,686.85,-0.016111408814891592,Transaction non récurrente
19157,53,Jean,Lebrun,749.6,-0.01611686527375389,Transactions très rapprochées; Transaction non récurrente
12588,812,Céline,Faivre,253.2,-0.01612067783081117,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
31457,684,Juliette,Pierre,254.59,-0.01612505873619874,Montant très différent de la moyenne commerçant; Transaction non récurrente
35135,760,Céline,Brunel,108.15,-0.016182679328454852,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
27033,486,Sophie,Benard,857.99,-0.016184716202815252,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
39092,423,Louis,Barthelemy,524.78,-0.016199677954613523,Transaction non récurrente
6846,643,Josette,Roy,863.52,-0.016200533279112084,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18010,702,Matthieu,Le Roux,552.46,-0.016209241124697238,Transaction non récurrente
25994,174,Aurore,Blot,955.7,-0.01622821429783683,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
6723,987,Stéphanie,Dupuy,785.38,-0.01622824715897886,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44011,333,Isaac,Bouchet,310.07,-0.016229775452170414,Transaction non récurrente
13167,537,Suzanne,Carre,682.97,-0.016259281331211017,Transaction non récurrente
49543,187,Guillaume,Valentin,972.58,-0.01626865513827802,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18951,796,Zacharie,Arnaud,723.13,-0.016291908064492988,Transaction non récurrente
11331,548,Benjamin,Loiseau,100.78,-0.016296258283921783,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30672,174,Aurore,Blot,35.36,-0.016298501532854726,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5440,848,Gilles,Meyer,967.2,-0.016309440068835168,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3440,321,Lucas,Nicolas,883.84,-0.016315625094284192,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
14293,353,Pierre,Klein,75.85,-0.016331160779055498,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
38857,602,Édouard,Guilbert,183.24,-0.01634499447908555,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3343,59,Théophile,Texier,787.85,-0.016358221997308964,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3308,143,Hortense,Seguin,71.67,-0.016387663023899712,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
32091,665,Théophile,Royer,708.42,-0.016425069936751413,Transaction non récurrente
23560,552,Marcel,Gérard,131.26,-0.016434364724072337,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
42134,789,Élodie,Chauvet,250.23,-0.016436690460363668,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
2262,485,Antoine,Michel,18.29,-0.016480321596664793,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49300,275,Joséphine,Garnier,546.69,-0.01649017534207442,Transaction non récurrente
31851,264,Charles,Lambert,222.46,-0.01650285022888409,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7130,170,Raymond,Michaud,589.68,-0.016511778321992354,Transaction non récurrente
36515,223,Georges,Lombard,75.87,-0.01653346619424234,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
10058,96,Zoé,Charles,533.68,-0.016563018244515115,Transaction non récurrente
11056,456,Charles,Fournier,948.1,-0.016636024666108695,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
46683,895,Camille,Roger,599.32,-0.01664507962752848,Transactions très rapprochées; Transaction non récurrente
36579,197,Patrick,Hardy,879.62,-0.016659481847788316,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
39445,307,Colette,Langlois,852.25,-0.016702253554818802,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
48203,924,Valentine,Chevalier,689.63,-0.01672666356763497,Transaction non récurrente
38663,47,Élise,Hamon,17.54,-0.016727175472601608,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
28835,348,Isaac,Lemaître,20.04,-0.016731915619394355,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19050,461,Yves,Gomes,109.71,-0.01674276143533271,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
23927,832,Geneviève,Gauthier,965.78,-0.016748566634620876,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
41121,120,Lucy,Rocher,679.33,-0.01675053906481072,Transaction non récurrente
48131,725,Gabrielle,Lemonnier,243.0,-0.016771526063181996,Transaction non récurrente
37672,930,Antoine,Bruneau,5.99,-0.016806068792466045,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18239,188,Georges,Étienne,880.86,-0.01682058103440065,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41230,215,Alex,Descamps,908.31,-0.016867660390539996,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
6614,161,Michelle,Techer,69.56,-0.016877012997255192,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
43221,994,Benoît,Gauthier,564.12,-0.01690035276592272,Transaction non récurrente
24865,607,Luc,Thierry,411.53,-0.01690539355421128,Transactions très rapprochées; Transaction non récurrente
8723,466,Théophile,Gay,373.34,-0.016918338837908387,Transaction non récurrente
30677,963,Zoé,Pasquier,27.59,-0.016930514391562568,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3378,119,Antoinette,Mary,992.2,-0.016938608138740596,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41600,198,Eugène,De Oliveira,765.54,-0.01693990123001987,Montant très différent de la moyenne commerçant; Transaction non récurrente
27347,295,Vincent,Vaillant,154.29,-0.016940155714185612,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
46490,902,Alix,Boucher,463.75,-0.01697415594481322,Transaction non récurrente
12852,714,Xavier,Collet,868.03,-0.016992642329557994,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16026,628,Denis,Lecomte,242.27,-0.01699482947066322,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18021,265,Victoire,Sauvage,151.9,-0.01701709337499102,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3994,686,Élodie,Lefort,669.04,-0.017026008320553676,Transaction non récurrente
38215,881,Michelle,Vasseur,312.07,-0.01703171691288108,Transaction non récurrente
636,914,Constance,Evrard,904.4,-0.017059171079852442,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
24748,737,Nathalie,Lelièvre,500.05,-0.01706533216726769,Transaction non récurrente
9617,516,Christine,Maurice,364.63,-0.01706623218641734,Transaction non récurrente
46390,293,René,Blanchet,903.2,-0.0170747842937069,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
42079,29,William,Grégoire,726.51,-0.017091606667879122,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47012,461,Yves,Gomes,492.64,-0.017091942029801577,Transaction non récurrente
7448,431,Gilbert,Da Costa,690.35,-0.01709428376915556,Montant très différent de la moyenne client; Transaction non récurrente
42433,864,Richard,Vallée,8.56,-0.017106621167116143,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
25387,27,Claude,Grondin,510.08,-0.01714756323860467,Transaction non récurrente
38708,830,André,Descamps,576.5,-0.01715220688631003,Transaction non récurrente
43116,402,Aurore,De Oliveira,786.75,-0.017187943962950425,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
18577,490,Martin,Marion,551.94,-0.017204381576838346,Transaction non récurrente
22443,440,Alexandria,Lévy,381.79,-0.017238005881883067,Transaction non récurrente
6390,546,Jeanne,Pages,447.36,-0.017246048442323025,Transaction non récurrente
3341,238,Alain,Adam,158.57,-0.017251098262760278,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16719,989,Émilie,Bouchet,700.31,-0.01729891411877693,Transaction non récurrente
43431,194,Claire,Allain,236.75,-0.01734472814327903,Montant très différent de la moyenne commerçant; Transaction non récurrente
5372,731,Michel,Launay,725.22,-0.017356484224073876,Montant très différent de la moyenne client; Transaction non récurrente
7,327,Emmanuelle,Weiss,16.7,-0.01742432482463918,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13361,987,Stéphanie,Dupuy,277.31,-0.0174443111836583,Transaction non récurrente
31140,987,Stéphanie,Dupuy,511.19,-0.01744821823922571,Transaction non récurrente
19135,291,Anne,Jacques,782.91,-0.017465952864785028,Transaction non récurrente
8913,680,Dorothée,Vincent,506.29,-0.017475563515078507,Transaction non récurrente
9211,128,Juliette,Dumont,173.45,-0.01748311683811299,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49614,706,Émilie,Lefèvre,501.31,-0.017539746727284422,Transaction non récurrente
46474,22,François,Vasseur,87.75,-0.017570624111009514,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5209,4,Laetitia,Antoine,949.57,-0.01760890057405995,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
259,823,Hélène,Barthelemy,507.65,-0.01762516164280037,Transaction non récurrente
35058,844,Alexandrie,Didier,12.24,-0.017649302953412493,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8989,677,Victor,Perret,587.66,-0.017656997393936003,Transaction non récurrente
10103,172,Auguste,Legendre,108.64,-0.01766722338659854,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
25208,633,Nath,Guillon,262.56,-0.017681685296503713,Montant très différent de la moyenne client; Transaction non récurrente
7691,536,Amélie,Aubry,955.41,-0.01769551003063974,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
34176,968,Marc,Bousquet,975.15,-0.017701574516817753,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7742,514,Céline,Guillon,350.49,-0.017721556383214376,Transaction non récurrente
14158,540,Pénélope,David,814.02,-0.017751799060054085,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
26196,487,Marthe,Godard,196.35,-0.017754108970226667,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
24718,353,Pierre,Klein,542.91,-0.01778332133736682,Transaction non récurrente
44234,402,Aurore,De Oliveira,629.22,-0.017799910492375726,Transaction non récurrente
39907,447,Josette,Fleury,169.55,-0.017817350995720904,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
23373,904,Maurice,Didier,349.69,-0.017827330184784218,Transaction non récurrente
3732,508,Thomas,Vincent,717.71,-0.01784392985662764,Transaction non récurrente
19550,313,Luc,Turpin,942.13,-0.017860747367234753,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
31283,973,Antoinette,Leclercq,145.76,-0.017863770783840494,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
43142,765,Colette,Hernandez,349.16,-0.017893836013986975,Transaction non récurrente
3500,384,Jeanne,Rodriguez,180.68,-0.017919286526411393,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
46845,445,Timothée,Gonzalez,77.24,-0.017940803096747948,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18434,46,Laurent,Merle,984.58,-0.017958730755213703,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
31502,125,Alexandrie,Michel,989.35,-0.017959336360631073,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11637,473,Margaud,Bernier,80.24,-0.017968134767970767,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8749,667,Édith,De Oliveira,117.37,-0.0180076171164536,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
22194,80,Marianne,Briand,86.61,-0.01802716872562815,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
32505,940,Nathalie,Pruvost,154.71,-0.018074444173463378,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49264,881,Michelle,Vasseur,684.16,-0.01807543400069367,Transaction non récurrente
49362,890,Suzanne,Dos Santos,930.86,-0.01810288937906146,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30269,886,Odette,Gérard,769.37,-0.0181066632589042,Transaction non récurrente
18959,537,Suzanne,Carre,169.35,-0.018153121391741855,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
14022,855,Gabriel,Faivre,563.16,-0.018161180198576043,Transaction non récurrente
25327,234,Suzanne,Launay,150.3,-0.018173689382524616,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13914,178,Anastasie,Dumont,267.88,-0.018204443206643273,Transaction non récurrente
10831,922,Paulette,Rivière,970.24,-0.018237419431055724,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
21667,621,Margaret,Gérard,771.82,-0.018244115265728444,Montant très différent de la moyenne client; Transaction non récurrente
88,805,Antoine,Simon,909.98,-0.01825818866941853,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49639,135,Édouard,Bourdon,173.84,-0.018282976632276293,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
29135,882,Margot,Lemaire,571.76,-0.018311074232162605,Transaction non récurrente
226,617,Zoé,Leroux,19.52,-0.01831944290453591,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
4140,971,Emmanuelle,Lecomte,297.21,-0.018326243259779273,Transaction non récurrente
28462,201,Joséphine,Fournier,273.47,-0.018441680910070257,Transaction non récurrente
42398,701,Françoise,Legendre,660.14,-0.018445249878602854,Transaction non récurrente
48934,741,Martine,Meyer,917.79,-0.018470860789705057,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
29430,9,Marc,Allain,57.02,-0.018481427458233002,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
45652,812,Céline,Faivre,47.54,-0.018487414553784887,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49249,384,Jeanne,Rodriguez,960.86,-0.018508072724334523,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
1434,543,Tristan,Foucher,573.09,-0.018544695986442816,Transaction non récurrente
44000,593,Julie,Gros,431.6,-0.01854553360779765,Transaction non récurrente
30702,915,William,Fournier,45.95,-0.018580887660972878,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30452,79,Alexandre,Cousin,577.35,-0.018622727452818788,Transaction non récurrente
47332,497,Virginie,Pruvost,961.56,-0.018627671261796874,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19117,557,Édith,Evrard,697.1,-0.018634922321695835,Montant très différent de la moyenne client; Transaction non récurrente
3456,266,Jérôme,Leroy,856.25,-0.01863699708682509,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41323,489,Nicolas,Delattre,871.28,-0.018694344230691162,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
17017,488,Andrée,Techer,467.41,-0.01874246980519345,Transaction non récurrente
45969,929,Marianne,Delannoy,288.7,-0.018778483969614568,Transaction non récurrente
28384,992,Susanne,Bruneau,616.02,-0.018779631499721616,Transaction non récurrente
47311,983,Victoire,Grondin,314.0,-0.018792648853912186,Transaction non récurrente
6583,344,Antoine,Lombard,97.55,-0.018815132637306275,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
23725,375,Margot,Pasquier,761.76,-0.018828803996024268,Transaction non récurrente
357,365,Françoise,Torres,59.93,-0.018829191946349466,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41092,537,Suzanne,Carre,685.83,-0.01889375546846961,Transaction non récurrente
19764,921,Gabrielle,Blanchet,935.74,-0.01891857369927452,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16536,933,Gabrielle,David,954.88,-0.018932882462283307,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
6605,563,Stéphane,Maurice,674.55,-0.0189465706869133,Transaction non récurrente
